행정구역명,학원/교습소,학원명,도로명주소,분야명,교습계열명,교습과정목록명,정원합계,개설일자,적재일시
동대문구,학원,대성회계실무학원,서울특별시 동대문구 왕산로 225,종합(대),,"전산회계,컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",404,19681227,20231018
동대문구,학원,국제전자과학학원,서울특별시 동대문구 고산자로36길 3,직업기술,산업기반기술,"전자,",30,19680210,20231018
동대문구,학원,조이앤플레이음악학원,서울특별시 동대문구 이문로 38,기예(대),기예(중),실용음악(성악),98,19720630,20260201
동대문구,학원,한독자동차정비학원,서울특별시 동대문구 왕산로 31,직업기술,산업기반기술,자동차,210,19720501,20260426
중랑구,학원,예맥보습학원,서울특별시 중랑구 동일로151길 30,입시.검정 및 보습,보통교과,보습,0,19881102,20250330
중랑구,학원,금파음악학원,서울특별시 중랑구 동일로101길 52,예능(대),예능(중),음악,117,19880829,20240908
동대문구,학원,청담+수학학원,서울특별시 동대문구 한천로 124,입시.검정 및 보습,보통교과,,140,19891209,20240317
동대문구,학원,더하이스트수학학원,서울특별시 동대문구 사가정로 190,입시.검정 및 보습,보통교과,보습?논술,180,19890619,20260802
동대문구,학원,미래사관학원,서울특별시 동대문구 천호대로16길 12,입시.검정 및 보습,보통교과,보습,114,19890522,20260329
중랑구,학원,필립학원,서울특별시 중랑구 동일로129길 54,입시.검정 및 보습,보통교과,,210,19890514,20250112
동대문구,학원,주미음악학원,서울특별시 동대문구 장한로30길 31,예능(대),예능(중),음악,35,19890722,20240317
동대문구,학원,새암음악학원,서울특별시 동대문구 답십리로72길 118,예능(대),예능(중),음악,441,19890911,20250112
중랑구,학원,클라라음악학원,서울특별시 중랑구 겸재로3길 22,예능(대),예능(중),음악,90,19890911,20260201
동대문구,학원,예술의악당음악학원,서울특별시 동대문구 이문로1길 16-3,예능(대),예능(중),"음악,",460,19891005,20250209
동대문구,학원,이엘음악학원,서울특별시 동대문구 천호대로77길 89,예능(대),예능(중),음악,180,19901108,20250518
동대문구,학원,맨하탄학원,서울특별시 동대문구 황물로 42,입시.검정 및 보습,보통교과,보습,0,19900219,20260215
동대문구,학원,한영보습학원,서울특별시 동대문구 답십리로23길 59,입시.검정 및 보습,보통교과,보습,90,19900201,20260712
동대문구,학원,수학엠플러스학원,서울특별시 동대문구 한천로 165,입시.검정 및 보습,보통교과,"보습,",84,19890601,20250112
중랑구,학원,대정보습학원,서울특별시 중랑구 용마산로 389,입시.검정 및 보습,보통교과,"보습,",50,19920605,20260208
동대문구,학원,대우건축토목학원,서울특별시 동대문구 하정로 36,직업기술,산업기반기술,"토목,건축,안전관리,",2310,19900402,20231217
동대문구,학원,진주컴퓨터학원,서울특별시 동대문구 홍릉로15길 43,기타(대),기타(중),"컴퓨터(소),",57,19901231,20250112
동대문구,학원,SDA삼육외국어학원,서울특별시 동대문구 망우로18길 33,종합(대),,"보습,실용외국어(유아/초?중?고)",176,19910604,20260705
동대문구,학원,교원더퍼스트캠퍼스학원,서울특별시 동대문구 이문로 65,입시.검정 및 보습,보통교과,보습,132,19921102,20251109
중랑구,학원,정주피아노학원,서울특별시 중랑구 동일로140길 16,예능(대),예능(중),"음악,",45,19920225,20250112
동대문구,학원,미시간캠퍼스어학원,서울특별시 동대문구 휘경로 39,국제화,외국어,"실용외국어(유아/초?중?고),",60,19920729,20250112
중랑구,학원,조숭지음악학원,서울특별시 중랑구 동일로129길 22,예능(대),예능(중),"음악,",45,19920918,20250112
중랑구,학원,새한음악학원,서울특별시 중랑구 면목로27길 6,예능(대),예능(중),음악,56,19931105,20250112
중랑구,학원,으뜸학원,서울특별시 중랑구 용마산로 436,입시.검정 및 보습,보통교과,,80,19930619,20260315
동대문구,학원,수재학원,서울특별시 동대문구 답십리로 133,입시.검정 및 보습,보통교과,보습,370,19940706,20241215
중랑구,학원,줄리어드음악학원,서울특별시 중랑구 용마산로116길 22,예능(대),예능(중),음악,150,19940302,20260405
중랑구,학원,미래엔수학삼성영어셀레나서림학원,서울특별시 중랑구 면목로57길 35,종합(대),,"미술,보습",204,19940409,20260308
동대문구,학원,수정음악학원,서울특별시 동대문구 답십리로66길 99,예능(대),예능(중),음악,60,19940607,20250112
중랑구,학원,하브엘음악학원,서울특별시 중랑구 봉화산로56길 153,예능(대),예능(중),음악,110,19940729,20241215
중랑구,학원,이룸학원,서울특별시 중랑구 면목로27길 6,입시.검정 및 보습,보통교과,보습,60,19950731,20231224
중랑구,학원,하나에듀학원,서울특별시 중랑구 봉우재로 211,입시.검정 및 보습,보통교과,보습,208,19950914,20260201
중랑구,학원,면일보습학원,서울특별시 중랑구 용마산로94길 47,입시.검정 및 보습,보통교과,보습,40,19950918,20250112
중랑구,학원,정상보습학원,서울특별시 중랑구 면목로48길 65,입시.검정 및 보습,보통교과,보습,200,19950922,20251102
동대문구,학원,이문보습학원,서울특별시 동대문구 한천로 481,입시.검정 및 보습,보통교과,보습,72,19960523,20260405
동대문구,학원,중앙플러스학원,서울특별시 동대문구 천호대로77길 94,입시.검정 및 보습,보통교과,보습,130,19961114,20260201
동대문구,학원,교우보습학원,서울특별시 동대문구 사가정로 93,입시.검정 및 보습,보통교과,보습,130,19970402,20250330
중랑구,학원,뉴비전학원,서울특별시 중랑구 신내로7가길 19,입시.검정 및 보습,보통교과,보습,72,19970414,20250112
동대문구,학원,이화포르테미술학원,서울특별시 동대문구 답십리로72길 112,예능(대),예능(중),"미술,",15,19970501,20250112
동대문구,학원,예솔피아노학원,서울특별시 동대문구 제기로 131,예능(대),예능(중),,160,19970930,20231018
동대문구,학원,이레음악학원,서울특별시 동대문구 제기로 131,예능(대),예능(중),음악,13,19971010,20250622
중랑구,학원,에이플러스보습학원,서울특별시 중랑구 망우로 489,입시.검정 및 보습,,,0,20110104,20250727
동대문구,학원,한양음악학원,서울특별시 동대문구 한천로 246,예능(대),예능(중),음악,380,19980416,20260201
중랑구,학원,한얼보습학원,서울특별시 중랑구 신내로 71,입시.검정 및 보습,보통교과,보습?논술,240,19990126,20260607
중랑구,학원,에덴음악미술학원,서울특별시 중랑구 동일로99길 47,종합(대),,"미술,음악",300,19990313,20260607
동대문구,학원,씨앤씨어학원,서울특별시 동대문구 전농로 60,국제화,외국어,실용외국어(유아/초?중?고),528,19990513,20250803
동대문구,학원,에프엠(FM)최강수학학원,서울특별시 동대문구 전농로 120,입시.검정 및 보습,보통교과,보습,250,19990529,20260712
중랑구,학원,에듀아이영어수학전문학원,서울특별시 중랑구 면목로 376,입시.검정 및 보습,보통교과,보습,60,19990805,20260201
중랑구,학원,아발론랭콘신내학원,서울특별시 중랑구 봉화산로 215,종합(대),,"독서실(유아/초?중?고),보습,실용외국어(유아/초?중?고)",0,19990826,20260426
중랑구,학원,세계제2보습학원,서울특별시 중랑구 공릉로2길 31,입시.검정 및 보습,보통교과,보습,342,19990903,20251116
중랑구,학원,더클래스(THE CLASS)학원,서울특별시 중랑구 동일로 814,입시.검정 및 보습,보통교과,보습,0,19991021,20260607
중랑구,학원,늘푸른학원,서울특별시 중랑구 겸재로49길 18,종합(대),,"미술,보습",121,19991028,20250928
중랑구,학원,피아노라운지(PIANO LOUNGE)성인피아노음악학원,서울특별시 중랑구 공릉로2길 7,기예(대),기예(중),실용음악(성악),1130,19991115,20260201
동대문구,학원,신등용문보습학원,서울특별시 동대문구 경희대로4길 79,입시.검정 및 보습,보통교과,보습?논술,160,20011022,20260315
중랑구,학원,더뮤직음악학원,서울특별시 중랑구 신내로7가길 35,예능(대),예능(중),음악,0,20000524,20260201
동대문구,학원,덕수컴퓨터회계학원,서울특별시 동대문구 전농로 135,종합(대),,"전산회계,컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",240,20000704,20250525
동대문구,학원,오경숙음악학원,서울특별시 동대문구 사가정로 148,예능(대),예능(중),음악,72,20000803,20241215
동대문구,학원,PJY뮤직아카데미(PJY MUSIC ACADEMY)학원,서울특별시 동대문구 사가정로 148,예능(대),예능(중),음악,0,20000821,20250601
동대문구,학원,서울음악학원,서울특별시 동대문구 답십리로56길 21,예능(대),예능(중),음악,210,20000828,20250112
동대문구,학원,수학을읽다학원,서울특별시 동대문구 답십리로69길 8,입시.검정 및 보습,보통교과,,56,20000831,20231018
동대문구,학원,연세학원,서울특별시 동대문구 사가정로 148,입시.검정 및 보습,보통교과,보습,73,20001129,20250518
중랑구,학원,닥스어학원,서울특별시 중랑구 신내로25가길 2,국제화,외국어,실용외국어(유아/초?중?고),0,20010131,20260607
동대문구,학원,김영애음악학원,서울특별시 동대문구 한천로58길 47,예능(대),예능(중),음악,175,20010207,20250525
중랑구,학원,베스트보습학원,서울특별시 중랑구 용마산로116길 22,입시.검정 및 보습,보통교과,"보습,",190,20010216,20231018
동대문구,학원,예일어학원,서울특별시 동대문구 답십리로 238,국제화,외국어,,101,20010720,20250824
동대문구,학원,신서울I.N(아이엔)학원,서울특별시 동대문구 약령시로 8,입시.검정 및 보습,보통교과,"보습,",96,20010908,20250112
동대문구,학원,예인학원,서울특별시 동대문구 한천로 97,입시.검정 및 보습,보통교과,보습,100,20011031,20260308
동대문구,학원,교일학원,서울특별시 동대문구 약령시로 16,입시.검정 및 보습,보통교과,보습,150,20011124,20260201
동대문구,학원,에꼴드에땅장안미술학원,서울특별시 동대문구 장한로28길 14,예능(대),예능(중),미술,10,20020215,20231018
중랑구,학원,김상돈수학학원,서울특별시 중랑구 망우로 505,입시.검정 및 보습,보통교과,,20,20020305,20231018
마포구,학원,중앙정보처리학원,서울특별시 마포구 신촌로 176,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",1081,19701230,20260607
마포구,학원,다윈브이스토리미술학원,서울특별시 마포구 와우산로 100,예능(대),예능(중),"미술,",330,19710624,20231018
마포구,학원,폴린음악학원,서울특별시 마포구 월드컵로25길 98,예능(대),예능(중),음악,130,19710508,20251116
마포구,학원,희문음악학원,서울특별시 마포구 동교로19길 48,예능(대),예능(중),음악,45,19751211,20260426
마포구,학원,웅지독서실,서울특별시 마포구 대흥로 180,독서실,독서,"독서실(일반인),",84,19811022,20231018
은평구,학원,로뎀나무미술학원,서울특별시 은평구 서오릉로 152,예능(대),예능(중),미술,40,19880706,20240526
은평구,학원,글뜻문해력전문학원,서울특별시 은평구 은평로16길 4,입시.검정 및 보습,보통교과,보습?논술,184,19880721,20260802
서대문구,학원,비상아이비츠학원,서울특별시 서대문구 증가로10길 60-22,입시.검정 및 보습,보통교과,"보습,",60,19880824,20231018
은평구,학원,덕산독서실,서울특별시 은평구 갈현로3가길 5,독서실,독서,"독서실(유아/초?중?고),",120,19880830,20241215
서대문구,학원,폴인피아노음악학원,서울특별시 서대문구 세무서길 31,예능(대),예능(중),음악,420,19880920,20260301
서대문구,학원,연희피아노학원,서울특별시 서대문구 연희로 174,예능(대),예능(중),음악,46,19881022,20231105
은평구,학원,서부보습학원,서울특별시 은평구 연서로4길 20,입시.검정 및 보습,보통교과,"보습,",20,19881215,20231018
은평구,학원,대조기찬학원,서울특별시 은평구 서오릉로10길 21,입시.검정 및 보습,보통교과,보습?논술,100,19881227,20250406
서대문구,학원,케이시티학원,서울특별시 서대문구 모래내로 346,입시.검정 및 보습,보통교과,"보습,",90,19890507,20231018
마포구,학원,예스탑학원,서울특별시 마포구 망원로 56,기타(대),기타(중),속셈,20,19890607,20250112
은평구,학원,맥스터디학원,서울특별시 은평구 통일로69길 16,입시.검정 및 보습,보통교과,보습?논술,280,19890613,20250824
마포구,학원,예뮤직아카데미학원,서울특별시 마포구 망원로 57,예능(대),예능(중),음악,120,19890722,20240908
은평구,학원,고운하늘소리음악학원,서울특별시 은평구 증산서길 66,예능(대),예능(중),"음악,",120,19890803,20250713
서대문구,학원,수연음악학원,서울특별시 서대문구 북아현로 55,예능(대),,"음악,",15,19890817,20231018
마포구,학원,신예일음악학원,서울특별시 마포구 독막로22길 13,예능(대),예능(중),음악,64,19890922,20260816
은평구,학원,전원피아노음악학원,서울특별시 은평구 연서로41길 3,예능(대),예능(중),음악,30,19891101,20240707
은평구,학원,이화수리음악학원,서울특별시 은평구 불광로 124,예능(대),예능(중),음악,56,19891120,20260308
은평구,학원,미래엔수학영어구산학원,서울특별시 은평구 서오릉로15길 6,입시.검정 및 보습,보통교과,보습,120,19891206,20250831
은평구,학원,예음피아노학원,서울특별시 은평구 연서로11길 20-4,예능(대),예능(중),음악,120,19891206,20250209
마포구,학원,뉴마포전산세무회계학원,서울특별시 마포구 대흥로30길 6-8,인문사회(대),인문사회(중),,80,19900117,20260329
서대문구,학원,인지학원,서울특별시 서대문구 거북골로14길 5,입시.검정 및 보습,보통교과,보습,90,19900123,20250518
서대문구,학원,스카이수학학원,서울특별시 서대문구 독립문로 64,입시.검정 및 보습,보통교과,보습?논술,136,19900207,20240317
서대문구,학원,정학원,서울특별시 서대문구 세검정로1길 95,입시.검정 및 보습,보통교과,"보습,",210,19900209,20250209
마포구,학원,영찬보습학원,서울특별시 마포구 성미산로 39,입시.검정 및 보습,보통교과,보습,72,19900214,20240908
은평구,학원,어메이징사운드학원,서울특별시 은평구 갈현로 291-1,예능(대),예능(중),"음악,",103,19900305,20231018
서대문구,학원,국제컴퓨터학원,서울특별시 서대문구 통일로 157-6,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",840,19900509,20250629
마포구,학원,디자인피노미술학원,서울특별시 마포구 와우산로 124,예능(대),예능(중),미술,480,19900821,20241215
은평구,학원,대조보습학원,서울특별시 은평구 연서로18길 14-1,입시.검정 및 보습,,"보습,",170,19901212,20231018
은평구,학원,예지피아노학원,서울특별시 은평구 응암로12길 30,예능(대),예능(중),음악,30,19910111,20250928
은평구,학원,제일음악학원,서울특별시 은평구 서오릉로21길 11,예능(대),예능(중),"음악,",80,19910114,20231018
마포구,학원,중앙독서실,서울특별시 마포구 월드컵북로 210,독서실,독서,"독서실(유아/초?중?고),",76,19911031,20231018
마포구,학원,가나다한국어학원,서울특별시 마포구 동교로25길 15,국제화,국제,어학(성인),38,19911228,20250420
은평구,학원,은평하이클래스학원,서울특별시 은평구 가좌로 179,입시.검정 및 보습,보통교과,"보습,",128,19920317,20231018
마포구,학원,고려간호조무사학원,서울특별시 마포구 서강로 133,직업기술,간호보조기술,간호조무사,146,19920407,20250112
서대문구,학원,이룸학원,서울특별시 서대문구 응암로 32,입시.검정 및 보습,보통교과,"보습,",120,19920909,20241215
서대문구,학원,연세아카데미보습학원,서울특별시 서대문구 북아현로4길 2,입시.검정 및 보습,보통교과,보습,90,19920909,20250720
서대문구,학원,카이로스학원,서울특별시 서대문구 홍은중앙로 94,입시.검정 및 보습,보통교과,"보습,",159,19921005,20231018
마포구,학원,새우리피아노학원,서울특별시 마포구 방울내로 41,예능(대),예능(중),음악,60,19921126,20231018
은평구,학원,맑은아침음악학원,서울특별시 은평구 연서로41길 15,예능(대),예능(중),"음악,",9,19930312,20231018
마포구,학원,가나안음악학원,서울특별시 마포구 큰우물로 53,예능(대),예능(중),음악,120,19940303,20250330
서대문구,학원,하모니음악학원,서울특별시 서대문구 충정로7길 30,예능(대),예능(중),"음악,",17,19940510,20231018
서대문구,학원,파고다신촌어학원,서울특별시 서대문구 신촌로 121,국제화,국제,어학(성인),2778,19940701,20260809
서대문구,학원,와이비엠신촌어학원,서울특별시 서대문구 신촌로 113,국제화,국제,어학(성인),3372,19941230,20260628
마포구,학원,한맥수학영어학원,서울특별시 마포구 만리재로 133,입시.검정 및 보습,보통교과,보습,96,19950729,20250112
은평구,학원,홍익보습학원,서울특별시 은평구 연서로3길 10,입시.검정 및 보습,보통교과,보습,50,19950922,20231018
은평구,학원,한맥키스톤학원,서울특별시 은평구 진흥로1길 36,입시.검정 및 보습,보통교과,"보습,",48,19951103,20231018
마포구,학원,정구원국어전문학원,서울특별시 마포구 새터산16길 15,입시.검정 및 보습,보통교과,보습,144,19951207,20241215
서대문구,학원,이씨씨(ECC)어학학원,서울특별시 서대문구 성산로 553,종합(대),,"보습,실용외국어(유아/초?중?고)",1136,19960210,20260301
은평구,학원,뉴욕발레아트학원,서울특별시 은평구 은평로 157,예능(대),예능(중),무용,50,19960318,20240428
서대문구,학원,디자인창조의아침미술학원,서울특별시 서대문구 신촌로 15,예능(대),예능(중),미술,560,19960318,20260315
서대문구,학원,베러에듀학원,서울특별시 서대문구 거북골로 5,입시.검정 및 보습,보통교과,보습,54,19960702,20240602
마포구,학원,예을음악학원,서울특별시 마포구 월드컵북로 224,예능(대),예능(중),음악,60,19961021,20260301
서대문구,학원,뮤직바움음악학원,서울특별시 서대문구 증가로12나길 101,예능(대),예능(중),음악,40,19970919,20250330
서대문구,학원,이화선율음악학원,서울특별시 서대문구 세검정로1길 95,예능(대),예능(중),음악,114,19971209,20250330
은평구,학원,1%하이스트영어수학학원,서울특별시 은평구 증산서길 64-14,입시.검정 및 보습,보통교과,"보습,",40,19971229,20231018
마포구,학원,마포뮤즈음악학원,서울특별시 마포구 만리재옛길 62,예능(대),예능(중),음악,150,19980120,20250223
서대문구,학원,연음음악학원,서울특별시 서대문구 통일로25길 30,예능(대),예능(중),음악,30,19980226,20250928
마포구,학원,제1예일보습학원,서울특별시 마포구 마포대로18길 12,입시.검정 및 보습,보통교과,"보습,",240,19980317,20251214
은평구,학원,은평창조의아침미술학원,서울특별시 은평구 서오릉로 159,예능(대),예능(중),"미술,",40,19980629,20250810
은평구,학원,탑독서실,서울특별시 은평구 은평터널로 164,독서실,독서,"독서실(일반인),",78,19990315,20231018
은평구,학원,중앙간호학원,서울특별시 은평구 연서로29길 24,직업기술,간호보조기술,간호조무사,90,19990407,20231018
마포구,학원,지상가치미술학원,서울특별시 마포구 와우산로 155-1,기예(대),기예(중),미술,145,19990602,20260802
은평구,학원,이데아에듀학원,서울특별시 은평구 증산서길 88,입시.검정 및 보습,보통교과,"보습,",80,19990604,20231018
서대문구,학원,극동이화음악학원,서울특별시 서대문구 독립문공원길 13,예능(대),예능(중),"음악,",405,19990614,20250928
서대문구,학원,삼성영어한샘수학학원,서울특별시 서대문구 홍은중앙로 116,입시.검정 및 보습,보통교과,보습,100,19990826,20241215
마포구,학원,유엔간호학원,서울특별시 마포구 백범로 1,직업기술,간호보조기술,간호조무사,186,19990911,20231018
서대문구,학원,온누리음악학원,서울특별시 서대문구 이화여대길 50-12,예능(대),예능(중),"음악,",70,20000202,20231018
은평구,학원,신새롬음악학원,서울특별시 은평구 증산서길 75,예능(대),예능(중),,72,20000304,20231018
은평구,학원,베르타트학원,서울특별시 은평구 진관2로 19,입시.검정 및 보습,보통교과,"보습,",370,20000317,20250330
은평구,학원,제갈쌤학원,서울특별시 은평구 증산로 403-1,입시.검정 및 보습,보통교과,보습,104,20000331,20231018
서대문구,학원,아트발레학원,서울특별시 서대문구 세검정로 93,예능(대),예능(중),무용,100,20000407,20250810
서대문구,학원,이영학원,서울특별시 서대문구 이화여대8길 62,입시.검정 및 보습,보통교과,"보습,",150,20000411,20231018
마포구,학원,재현학원,서울특별시 마포구 망원로3길 13,입시.검정 및 보습,보통교과,"보습,",112,20000630,20231018
마포구,학원,삼성영피아노음악학원,서울특별시 마포구 백범로37길 16,예능(대),예능(중),음악,36,20000721,20250824
서대문구,학원,BA한국방송아카데미학원,서울특별시 서대문구 신촌로 197,직업기술,문화관광,"방송,영화",630,20000906,20250706
마포구,학원,힐링뮤직에듀학원,서울특별시 마포구 독막로 268,예능(대),예능(중),"음악,",90,20001010,20231018
마포구,학원,양떼구름미술학원,서울특별시 마포구 만리재로 20-1,예능(대),예능(중),미술,34,20001016,20260719
은평구,학원,하늘사이미술학원,서울특별시 은평구 역말로 110,예능(대),예능(중),"미술,",100,20001026,20231018
은평구,학원,새선율음악학원,서울특별시 은평구 은평로 208,예능(대),예능(중),"음악,",40,20001227,20231018
서대문구,학원,엘리트어학학원,서울특별시 서대문구 연희로22길 3,국제화,외국어,"실용외국어(유아/초?중?고),",30,20010110,20231018
은평구,학원,뮤엠영어뮤엠폴리오국어논술제니학원,서울특별시 은평구 은평로3길 20,입시.검정 및 보습,보통교과,보습?논술,370,20010315,20260301
마포구,학원,네오캣미술학원,서울특별시 마포구 와우산로 122,예능(대),예능(중),미술,492,20010315,20251116
마포구,학원,계원음악학원,서울특별시마포구 토정로17길 25,예능(대),예능(중),"음악,",60,20010607,20231018
서대문구,학원,K에듀초중고학원,서울특별시 서대문구 거북골로 191,입시.검정 및 보습,보통교과,"보습,",180,20010607,20240128
서대문구,학원,유앤아이학원,서울특별시 서대문구 연희로 159,입시.검정 및 보습,보통교과,"보습,",60,20010607,20231018
마포구,학원,클래스미술학원,서울특별시 마포구 동교로 188-1,예능(대),예능(중),,28,20010709,20231018
은평구,학원,하다수학학원,서울특별시 은평구 은평로 228,입시.검정 및 보습,보통교과,보습,1450,20010707,20260802
은평구,학원,키아즈마학원,서울특별시 은평구 연서로 156,입시.검정 및 보습,보통교과,보습,80,20010724,20240428
서대문구,학원,플라토어학원,서울특별시 서대문구 가좌로 110,국제화,외국어,,452,20010906,20260426
은평구,학원,은평미뎀음악학원,서울특별시 은평구 연서로27길 25-1,예능(대),예능(중),음악,135,20011015,20260802
서대문구,학원,친친에듀케이션센타어학학원,서울특별시 서대문구 연희로 192,국제화,외국어,실용외국어(유아/초?중?고),120,20011020,20260405
서대문구,학원,삼성영어셀레나타임수학고려학원,서울특별시 서대문구 세검정로1길 51,입시.검정 및 보습,보통교과,보습,96,20011112,20260809
마포구,학원,경희음악학원,서울특별시 마포구 월드컵북로 230,예능(대),예능(중),음악,60,20011224,20231231
은평구,학원,대치인재학원,서울특별시 은평구 증산서길 63,입시.검정 및 보습,보통교과,보습,200,20020108,20260628
은평구,학원,은평컴퓨터아트학원,서울특별시 은평구 연서로 131,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",80,20020116,20240428
마포구,학원,나교수어학학원,서울특별시 마포구 신촌로 128,국제화,외국어,실용외국어(유아/초?중?고),225,20020309,20250126
서대문구,학원,하나학원,서울특별시 서대문구 독립문공원길 13,입시.검정 및 보습,보통교과,보습,24,20020325,20260329
마포구,학원,쿠나미술학원,서울특별시 마포구 동교로 192-1,예능(대),예능(중),"미술,",312,20020829,20260301
영등포구,학원,한미간호조무사학원,서울특별시 영등포구 영등포로 216-1,직업기술,간호보조기술,"간호조무사,",240,19701224,20231018
영등포구,학원,창조미술학원,서울특별시 영등포구 시흥대로 671,예능(대),예능(중),미술,50,19790903,20250608
구로구,학원,동심음악학원,서울특별시 구로구 구로중앙로27가길 5-2,예능(대),예능(중),"음악,",36,19791121,20231018
금천구,학원,새벧엘음악학원,서울특별시 금천구 범안로 1188,예능(대),예능(중),음악,64,19800728,20250713
금천구,학원,숙연음악학원,서울특별시 금천구 시흥대로146길 14,예능(대),예능(중),음악,160,19800212,20250309
구로구,학원,신대원학원,서울특별시 구로구 도림로 31-1,입시.검정 및 보습,보통교과,,168,19820331,20250720
영등포구,학원,동아요리기술학원,서울특별시 영등포구 경인로 875-1,직업기술,산업응용기술,"식음료품(바리스타,소믈리에),",454,19821018,20250126
금천구,학원,열매음악학원,서울특별시 금천구 시흥대로45길 39,예능(대),예능(중),"음악,",70,19830425,20231018
영등포구,학원,엘리트음악학원,서울특별시 영등포구 여의대방로 65,예능(대),예능(중),음악,0,19841002,20250126
구로구,학원,개봉한림독서실,서울특별시 구로구 개봉로17라길 25,독서실,독서,"독서실(유아/초?중?고),",52,19870110,20231029
금천구,학원,지니어스보습학원,서울특별시 금천구 독산로 126,입시.검정 및 보습,보통교과,,120,19850312,20250126
구로구,학원,민아음악학원,서울특별시 구로구 구로중앙로14길 24,예능(대),예능(중),음악,36,19850610,20250330
영등포구,학원,신중앙컴퓨터학원,서울특별시 영등포구 신길로 172,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어),",48,19860111,20231029
구로구,학원,피움음악학원,서울특별시 구로구 오류로8길 34,예능(대),예능(중),음악,105,19860409,20260308
영등포구,학원,한별음악학원,서울특별시 영등포구 도신로4길 17,예능(대),예능(중),음악,72,19860715,20250309
구로구,학원,프라임학원,서울특별시 구로구 서해안로 2098,입시.검정 및 보습,보통교과,보습,75,19861222,20250330
영등포구,학원,동아제과제빵기술학원,서울특별시 영등포구 양산로 186,직업기술,산업응용기술,"식음료품(바리스타,소믈리에),",471,19871127,20250126
구로구,학원,바흐영재음악학원,서울특별시 구로구 개봉로3길 82,예능(대),예능(중),음악,36,19870312,20260712
금천구,학원,오현음악학원,서울특별시 금천구 금하로24길 44,예능(대),예능(중),음악,57,19870928,20250406
영등포구,학원,동방디자인학원,서울특별시 영등포구 경인로 886,직업기술,산업응용기술,디자인,1725,19871113,20251102
구로구,학원,키즈랜드어학원,서울특별시 구로구 신도림로 18,국제화,외국어,실용외국어(유아/초?중?고),50,19871113,20251214
영등포구,학원,이화피아노학원,서울특별시 영등포구 선유동2로 46,예능(대),예능(중),음악,54,19880120,20250608
구로구,학원,성광학원,서울특별시 구로구 구로동로22길 89,입시.검정 및 보습,보통교과,"보습,",53,19880130,20231029
금천구,학원,모짜르트음악학원,서울특별시 금천구 독산로50길 74,예능(대),예능(중),음악,250,19880202,20250914
영등포구,학원,신동음악학원,서울특별시 영등포구 대림로31길 40,예능(대),예능(중),"음악,",27,19880425,20260308
구로구,학원,미래음악학원,서울특별시 구로구 구일로8길 92,예능(대),예능(중),음악,48,19881019,20250518
영등포구,학원,장학학원,서울특별시 영등포구 대림로 247,입시.검정 및 보습,보통교과,보습,239,19881103,20250126
금천구,학원,예지원독서실,서울특별시 금천구 금하로 692,독서실,독서,,30,19890117,20250126
영등포구,학원,소리엘피아노학원,서울특별시 영등포구 문래로20길 14,예능(대),예능(중),음악,108,19890203,20260621
영등포구,학원,신중앙음악학원,서울특별시 영등포구 당산로31길 19,예능(대),예능(중),음악,108,19890223,20250309
금천구,학원,열린음악학원,서울특별시 금천구 시흥대로20길 13,예능(대),예능(중),"음악,",9,19890410,20250126
영등포구,학원,지음음악학원,서울특별시 영등포구 당산로41길 23,예능(대),예능(중),"음악,",10,19890605,20250126
구로구,학원,은정학원,서울특별시 구로구 도림로20길 18,종합(대),,"미술,보습,음악",115,20050304,20250518
영등포구,학원,문래현대음악학원,서울특별시 영등포구 문래로4길 4,예능(대),예능(중),"음악,",40,19890828,20250126
영등포구,학원,모라니음악학원,서울특별시 영등포구 국제금융로7길 3,예능(대),예능(중),"음악,",5,19891030,20250126
구로구,학원,칸타빌레음악학원,서울특별시 구로구 구로중앙로7길 28,예능(대),예능(중),,7,19891030,20231029
영등포구,학원,센스음악학원,서울특별시 영등포구 당산로44길 3,예능(대),예능(중),음악,52,19891030,20260301
구로구,학원,신미래학원,서울특별시 구로구 구일로4길 46,기타(대),기타(중),속셈,24,19891214,20260628
금천구,학원,킹스아카데미(King`s Academy)학원,서울특별시 금천구 시흥대로 440,입시.검정 및 보습,보통교과,보습,165,19891215,20231113
영등포구,학원,한백산업디자인학원,서울특별시 영등포구 경인로71길 6,직업기술,산업기반기술,기계,165,19901026,20240407
구로구,학원,성지속셈학원,서울특별시 구로구 경인로47길 82,기타(대),기타(중),속셈,30,19900106,20250406
구로구,학원,홍익잉글아트교육센타학원,서울특별시 구로구 구일로8길 92,종합(대),,"미술,보습,실용외국어(유아/초?중?고)",160,19900302,20260705
구로구,학원,구로이엠아이(EMI)학원,서울특별시 구로구 구일로4길 30,입시.검정 및 보습,보통교과,"보습,",315,19900313,20260607
구로구,학원,킴스음악학원,서울특별시 구로구 구일로4길30,예능(대),예능(중),"음악,",36,19900426,20231018
구로구,학원,바하음악학원,서울특별시 구로구 오류로 60,예능(대),예능(중),,240,19900703,20240908
